image_00039.jpg,0.46666667,0.42843136,0.39607844,0.34558824,0.33382353,0.34901962,0.38284314,0.41323534,0.40490198,0.36764705,0.3622549,0.35784316,0.34901962,0.34411767,0.34117648,0.3352941,0.33039218,0.31176472,0.29215688,0.27107844,0.24509805,0.22009805,0.18921569,0.1627451,0.13382353,0.10294118,0.07303922,0.047058824,0.029411765,0.02009804,0.014705883,0.08137255
image_00192.jpg,0.77598035,0.7127451,0.64901966,0.5975491,0.55196077,0.51862746,0.47745097,0.45,0.44362745,0.4357843,0.40686277,0.36813727,0.34705883,0.33039218,0.31764707,0.30588236,0.29313725,0.27058825,0.25,0.2264706,0.20196079,0.1754902,0.1509804,0.12254902,0.09411765,0.07058824,0.050490197,0.03382353,0.014705882,0.022058824,0.084803924,0.16568628
image_00241.jpg,0.29411766,0.26176473,0.23186275,0.20441177,0.1764706,0.14901961,0.12205882,0.10245098,0.08039216,0.05980392,0.044607844,0.032352943,0.01764706,0.004901961,0.0029411768,0.018137256,0.005882353,0.009313726,0.015686275,0.023529412,0.032352943,0.039215688,0.048529413,0.055392157,0.064705886,0.075980395,0.085784316,0.09509804,0.10147059,0.10784314,0.11715686,0.13039216
image_00246.jpg,0.5568628,0.52254903,0.4892157,0.45343137,0.42107844,0.39411765,0.36911765,0.3465686,0.31323528,0.2769608,0.24901962,0.22941177,0.21666667,0.19656864,0.16715688,0.15,0.13284314,0.1254902,0.11617647,0.105882354,0.097058825,0.08921569,0.08186275,0.073529415,0.06568628,0.06127451,0.05735294,0.05490196,0.05490196,0.050980393,0.056862745,0.064705886
image_00237.jpg,0.754902,0.7102941,0.66127455,0.61715686,0.5710785,0.5254902,0.47745097,0.43284315,0.39313728,0.35294122,0.3137255,0.27401963,0.24019608,0.20490196,0.17303923,0.14607844,0.1122549,0.08382353,0.057843138,0.03529412,0.021568628,0.01127451,0.06519608,0.05147059,0.018627452,0.015686275,0.032352943,0.039215688,0.050490197,0.060784314,0.068627454,0.07941177
image_00083.jpg,0.6068627,0.5294118,0.28725493,0.25588235,0.24264707,0.23431373,0.21862745,0.20294118,0.19068629,0.17990197,0.16960785,0.15588236,0.13382353,0.12254902,0.11372549,0.10637255,0.09803922,0.08921569,0.07745098,0.07058824,0.061764706,0.053431373,0.041666668,0.034313727,0.027941177,0.022058824,0.02745098,0.0377451,0.07156863,0.3980392,0.5034314,0.32843137
image_00283.jpg,0.15196079,0.13627452,0.120588236,0.10735294,0.106862746,0.11421569,0.118137255,0.12205882,0.12598039,0.12990196,0.13333334,0.13578431,0.1392157,0.14117648,0.14509805,0.14509805,0.14411765,0.14607844,0.14411765,0.14117648,0.13627452,0.13529412,0.12990196,0.12941177,0.13284314,0.12401961,0.12401961,0.11862745,0.089705884,0.09313726,0.10392157,0.10980392
image_00166.jpg,0.1254902,0.13578431,0.14117648,0.14117648,0.1367647,0.13529412,0.12941177,0.1254902,0.113235295,0.09656863,0.07892157,0.05392157,0.03284314,0.02009804,0.012745098,0.00882353,0.010784314,0.011764706,0.011764706,0.007843138,0.007352941,0.022058824,0.09264706,0.18039216,0.25833333,0.30686277,0.32205883,0.30539218,0.28480393,0.29705882,0.36176473,0.47352946
image_00111.jpg,0.5647059,0.53039217,0.49705884,0.46862745,0.4392157,0.41617647,0.3990196,0.38284314,0.36176473,0.34362748,0.3264706,0.30833334,0.2872549,0.2647059,0.24803922,0.23137257,0.20980394,0.19019608,0.17156863,0.15588236,0.14019608,0.124509804,0.10882353,0.11470588,0.1392157,0.09117647,0.080882356,0.075,0.07058824,0.07058824,0.07058824,0.07254902
image_00233.jpg,0.579902,0.5519608,0.5196079,0.4887255,0.46078432,0.43137255,0.40735295,0.3803922,0.35735294,0.3382353,0.32254902,0.30441177,0.28627452,0.2676471,0.2519608,0.23627453,0.21862747,0.2,0.18137257,0.16666667,0.2401961,0.28088236,0.2617647,0.23186275,0.11960784,0.0627451,0.040686276,0.025980392,0.01764706,0.01764706,0.011764706,0.011764706
image_00145.jpg,0.46862745,0.48284313,0.47401962,0.4617647,0.44558823,0.4269608,0.38627452,0.29607847,0.2867647,0.2161765,0.07941177,0.063725494,0.055882353,0.046078432,0.055392157,0.07647059,0.09509804,0.10784314,0.12156863,0.13529412,0.15490197,0.17058825,0.18627453,0.2019608,0.21862745,0.2377451,0.35980394,0.59607846,0.6519608,0.64705884,0.35490197,0.30980393
image_00210.jpg,0.78578424,0.69509804,0.40882358,0.3333333,0.33970588,0.34852943,0.35931373,0.36764708,0.37647057,0.38480392,0.39117646,0.39656863,0.4034314,0.4112745,0.41568628,0.42058823,0.4245098,0.4303922,0.43823528,0.44852942,0.45882356,0.46715686,0.47598043,0.48186275,0.4857843,0.48480394,0.48431373,0.4857843,0.4862745,0.48970592,0.50196075,0.5176471
image_00261.jpg,0.10490196,0.08921569,0.07745098,0.06568628,0.071078435,0.15539217,0.16666669,0.05392157,0.032352943,0.024509804,0.016666668,0.009313726,0.008333334,0.044607844,0.016176471,0.006862745,0.003921569,0.038235296,0.04754902,0.061764706,0.1637255,0.24068627,0.2259804,0.15686275,0.15588236,0.1764706,0.20294118,0.23480393,0.26764706,0.28284314,0.27401963,0.2872549
image_00185.jpg,0.9583333,0.89117646,0.8656864,0.85392153,0.8411765,0.832353,0.82450974,0.8196078,0.81715685,0.8156863,0.8127451,0.80735296,0.80098045,0.79607844,0.7892156,0.78088236,0.7558824,0.7323529,0.70735294,0.6789216,0.64362746,0.6039216,0.56470597,0.5230392,0.4857843,0.4509804,0.40392157,0.35833335,0.304902,0.2509804,0.2127451,0.16078432
